Date,League,HomeTeam,AwayTeam,HomeScore,AwayScore,OU_Line,TotalPoints,OU_Result,Home_Avg_Pts_For,Home_Avg_Pts_Against,Away_Avg_Pts_For,Away_Avg_Pts_Against,Avg_Pts_For_Diff,Avg_Pts_Against_Diff
2022-11-15,NCAAB,North,Pacific,63,93,150.0,156,1,64.6,69.0,82.33333333333333,87.33333333333333,-17.733333333333334,-18.33333333333333
2022-11-15,NCAAB,Oklahoma,Unc,74,53,128.0,127,0,79.4,57.9,77.0,82.0,2.4000000000000057,-24.1
2022-11-15,NCAAB,Purdue,Marquette,75,70,150.0,145,0,56.0,75.0,97.0,73.0,-41.0,2.0
2022-11-15,NCAAB,Kansas,Duke,69,64,146.0,133,0,80.75,60.25,75.33333333333333,42.0,5.416666666666671,18.25
2022-11-15,NCAAB,South,Alabama,55,65,151.0,120,0,72.42857142857143,73.71428571428571,71.7,89.5,0.7285714285714278,-15.785714285714292
2022-11-15,NCAAB,Uc,Loyola,79,64,138.0,143,1,68.42857142857143,75.57142857142857,75.5,73.5,-7.071428571428569,2.0714285714285694
2022-11-15,NCAAB,Uc,California,64,62,131.0,126,0,69.75,74.125,61.333333333333336,71.0,8.416666666666664,3.125
2022-11-15,NCAAB,Texas,Oral,64,82,153.0,146,0,66.1,68.2,60.714285714285715,71.57142857142857,5.385714285714279,-3.3714285714285666
2022-11-15,NCAAB,San,Alabama,70,57,142.0,127,0,82.16666666666667,67.5,71.5,86.2,10.666666666666671,-18.700000000000003
2022-11-15,NCAAB,Mississippi,Chattanooga,70,58,136.0,128,0,63.625,57.875,78.0,85.0,-14.375,-27.125
2022-11-15,NCAAB,Smu,New,63,84,152.0,147,0,62.0,74.0,59.625,69.25,2.375,4.75
2022-11-15,NCAAB,Hawai'I,Yale,59,62,132.0,121,0,72.0,54.0,77.0,55.5,-5.0,-1.5
2022-11-15,NCAAB,Miami,Florida,87,61,131.0,148,1,70.0,77.0,74.7,66.6,-4.700000000000003,10.400000000000006
2022-11-15,NCAAB,Georgia,Mercer,85,83,132.0,168,1,86.1,70.9,75.0,77.0,11.099999999999994,-6.099999999999994
2022-11-15,NCAAB,Saint,Bucknell,82,71,135.0,153,1,76.3,63.2,68.0,50.0,8.299999999999997,13.200000000000003
2022-11-15,NCAAB,Michigan,Kentucky,86,77,139.0,163,1,74.5,61.5,77.0,52.0,-2.5,9.5
2022-11-15,NCAAB,Fordham,New,79,61,134.0,140,1,65.0,47.0,62.333333333333336,68.55555555555556,2.6666666666666643,-21.555555555555557
2022-11-15,NCAAB,Wake,Utah,68,65,147.0,133,0,81.0,71.0,73.25,80.875,7.75,-9.875
2022-11-15,NCAAB,Uconn,Buffalo,84,64,153.0,148,0,86.0,57.0,88.0,87.0,-2.0,-30.0
2022-11-16,NCAAB,Texas,Gonzaga,93,74,145.0,167,1,65.7,68.9,64.0,63.0,1.7000000000000028,5.900000000000006
2022-11-16,NCAAB,Idaho,Cal,43,52,132.0,95,0,63.0,68.0,63.0,79.25,0.0,-11.25
2022-11-16,NCAAB,Omaha,Ball,61,71,143.0,132,0,63.0,84.33333333333333,71.0,83.0,-8.0,1.3333333333333286
2022-11-16,NCAAB,Arizona,Vcu,63,59,133.0,122,0,88.4,67.2,71.66666666666667,55.333333333333336,16.733333333333334,11.866666666666667
2022-11-16,NCAAB,Notre,Southern,82,70,150.0,152,1,83.5,78.5,79.66666666666667,75.77777777777777,3.8333333333333286,2.7222222222222285
2022-11-16,NCAAB,Chicago,Valparaiso,87,74,139.0,161,1,59.25,77.75,70.0,85.0,-10.75,-7.25
2022-11-16,NCAAB,Toledo,Oakland,112,90,157.0,202,1,87.66666666666667,75.0,62.0,91.0,25.66666666666667,-16.0
2022-11-16,NCAAB,Canisius,Cleveland,57,58,138.0,115,0,59.0,103.0,64.0,75.0,-5.0,28.0
2022-11-16,NCAAB,Ohio,Eastern,65,43,132.0,108,0,73.0,70.0,67.6,83.3,5.400000000000006,-13.299999999999997
2022-11-16,NCAAB,Tennessee,Florida,81,50,140.0,131,0,76.5,77.0,73.4,69.2,3.0999999999999943,7.799999999999997
2022-11-16,NCAAB,Northern,Cincinnati,64,51,136.0,115,0,58.1,71.3,78.0,63.5,-19.9,7.799999999999997
2022-11-16,NCAAB,Siena,Army,94,96,142.0,190,1,62.5,77.83333333333333,77.0,82.0,-14.5,-4.166666666666671
2022-11-17,NCAAB,Tennessee,Coppin,85,90,150.0,175,1,78.0,68.0,75.0,68.0,3.0,0.0
2022-11-17,NCAAB,Creighton,Uc,80,51,140.0,131,0,87.25,66.25,69.11111111111111,72.77777777777777,18.138888888888886,-6.5277777777777715
2022-11-17,NCAAB,Air,Portland,51,64,134.0,115,0,69.0,73.0,86.66666666666667,90.66666666666667,-17.66666666666667,-17.66666666666667
2022-11-17,NCAAB,Utah,Sam,55,65,132.0,120,0,72.33333333333333,79.44444444444444,52.0,51.0,20.33333333333333,28.444444444444443
2022-11-17,NCAAB,Washington,California,64,73,134.0,137,1,64.5,61.25,61.5,69.25,3.0,-8.0
2022-11-17,NCAAB,Tulsa,Loyola,85,66,141.0,151,1,86.42857142857143,82.42857142857143,73.85714285714286,74.28571428571429,12.57142857142857,8.142857142857139
2022-11-17,NCAAB,San,Hofstra,76,85,141.0,161,1,78.75,65.25,83.5,78.0,-4.75,-12.75
2022-11-17,NCAAB,Texas,Ut,97,75,153.0,172,1,67.3,67.3,68.14285714285714,62.714285714285715,-0.8428571428571416,4.585714285714282
2022-11-17,NCAAB,Minnesota,Central,68,60,134.0,128,0,53.0,69.0,67.0,83.71428571428571,-14.0,-14.714285714285708
2022-11-17,NCAAB,Southern,Tennessee,57,44,134.0,101,0,78.7,76.4,79.75,73.5,-1.0499999999999972,2.9000000000000057
2022-11-17,NCAAB,Mississippi,South,79,42,137.0,121,0,64.33333333333333,57.888888888888886,70.25,72.625,-5.916666666666671,-14.736111111111114
2022-11-17,NCAAB,Boston,Hartford,102,66,140.0,168,1,71.8,73.2,53.0,77.0,18.799999999999997,-3.799999999999997
2022-11-17,NCAAB,East,Little,84,76,148.0,160,1,62.111111111111114,87.11111111111111,65.66666666666667,90.0,-3.555555555555557,-2.8888888888888857
2022-11-17,NCAAB,Unc,Towson,53,56,128.0,109,0,72.2,80.4,70.25,63.25,1.9500000000000028,17.150000000000006
2022-11-17,NCAAB,Lsu,New,91,62,150.0,153,1,61.0,52.0,62.2,69.6,-1.2000000000000028,-17.599999999999994
2022-11-17,NCAAB,Richmond,Wichita,53,56,132.0,109,0,76.0,62.666666666666664,79.0,55.0,-3.0,7.666666666666664
2022-11-17,NCAAB,Brown,Stony,64,53,144.0,117,0,67.0,78.0,51.333333333333336,78.66666666666667,15.666666666666664,-0.6666666666666714
2022-11-17,NCAAB,Georgia,Northern,68,50,137.0,118,0,84.3,71.8,58.7,70.1,25.599999999999994,1.7000000000000028
2022-11-18,NCAAB,Stanford,Cal,80,43,135.0,123,0,75.33333333333333,72.0,60.8,72.0,14.533333333333331,0.0
2022-11-18,NCAAB,Notre,Lipscomb,66,65,152.0,131,0,83.0,75.66666666666667,77.0,85.0,6.0,-9.333333333333329
2022-11-18,NCAAB,Davidson,South,69,60,142.0,129,0,102.0,97.0,66.4,72.2,35.599999999999994,24.799999999999997
2022-11-18,NCAAB,Mississippi,North,76,68,134.0,144,1,65.8,56.3,65.1,70.7,0.7000000000000028,-14.400000000000006
2022-11-18,NCAAB,Auburn,Texas,72,56,148.0,128,0,89.0,65.0,69.8,69.1,19.200000000000003,-4.099999999999994
2022-11-18,NCAAB,Florida,Florida,67,76,145.0,143,0,70.3,72.8,70.3,72.8,0.0,0.0
2022-11-18,NCAAB,California,Southern,66,74,132.0,140,1,63.8,68.2,75.0,74.5,-11.200000000000003,-6.299999999999997
2022-11-18,NCAAB,Idaho,Denver,69,70,134.0,139,1,56.333333333333336,62.666666666666664,80.14285714285714,82.28571428571429,-23.809523809523803,-19.619047619047628
2022-11-18,NCAAB,Loyola,Boise,48,70,126.0,118,0,72.875,75.625,68.5,64.5,4.375,11.125
2022-11-18,NCAAB,Clemson,Bellarmine,76,66,133.0,142,1,72.66666666666667,66.0,55.0,62.0,17.66666666666667,4.0
2022-11-18,NCAAB,Pacific,Cal,91,94,152.0,185,1,85.0,81.25,57.833333333333336,73.33333333333333,27.166666666666664,7.916666666666671
2022-11-18,NCAAB,Uconn,Unc,86,50,134.0,136,1,85.0,60.5,69.0,76.33333333333333,16.0,-15.833333333333329
2022-11-18,NCAAB,Santa,Depaul,69,61,153.0,130,0,76.0,79.0,74.75,64.75,1.25,14.25
2022-11-18,NCAAB,West,Penn,92,58,140.0,150,1,74.57142857142857,90.14285714285714,71.33333333333333,72.33333333333333,3.238095238095241,17.80952380952381
2022-11-18,NCAAB,Liberty,Southern,72,76,133.0,148,1,59.0,95.0,73.3,71.4,-14.299999999999997,23.599999999999994
2022-11-18,NCAAB,Virginia,Penn,61,59,142.0,120,0,75.0,71.0,69.42857142857143,75.14285714285714,5.571428571428569,-4.142857142857139
2022-11-18,NCAAB,Navy,Uc,78,69,132.0,147,1,68.0,75.0,67.3,73.5,0.7000000000000028,1.5
2022-11-18,NCAAB,Murray,Umass,69,71,148.0,140,0,68.0,91.0,79.6,71.0,-11.599999999999994,20.0
2022-11-18,NCAAB,Old,Furman,82,77,137.0,159,1,79.66666666666667,68.33333333333333,89.0,74.0,-9.333333333333329,-5.666666666666671
2022-11-18,NCAAB,Lindenwood,Lamar,71,73,138.0,144,1,46.0,73.0,66.0,77.0,-20.0,-4.0
2022-11-18,NCAAB,Texas,Colorado,75,103,142.0,178,1,71.0,70.0,74.33333333333333,67.83333333333333,-3.3333333333333286,2.1666666666666714
2022-11-18,NCAAB,Georgetown,Loyola,66,84,156.0,150,0,63.0,75.0,70.11111111111111,75.0,-7.111111111111114,0.0
2022-11-18,NCAAB,Belmont,Tarleton,81,89,132.0,170,1,71.33333333333333,75.66666666666667,59.0,62.0,12.333333333333329,13.666666666666671
2022-11-18,NCAAB,Wofford,Gardner-Webb,60,58,136.0,118,0,76.0,85.5,65.66666666666667,72.0,10.333333333333329,13.5
2022-11-18,NCAAB,Wagner,Fairfield,68,52,134.0,120,0,76.0,73.0,65.0,78.0,11.0,-5.0
2022-11-18,NCAAB,St.,Troy,78,76,140.0,154,1,67.8,66.4,79.0,72.0,-11.200000000000003,-5.599999999999994
2022-11-18,NCAAB,George,Maryland-Eastern,69,64,137.0,133,0,79.33333333333333,72.0,66.5,89.75,12.833333333333329,-17.75
2022-11-19,NCAAB,Uc,Youngstown,54,73,148.0,127,0,67.6,73.1,85.5,80.0,-17.900000000000006,-6.900000000000006
2022-11-19,NCAAB,South,Stephen,82,93,148.0,175,1,64.4,71.4,86.0,71.0,-21.599999999999994,0.4000000000000057
2022-11-19,NCAAB,St.,Merrimack,72,61,134.0,133,0,69.8,66.9,51.0,62.0,18.799999999999997,4.900000000000006
2022-11-19,NCAAB,Florida,Bryant,85,91,172.0,176,1,69.1,76.5,54.0,89.16666666666667,15.099999999999994,-12.666666666666671
2022-11-19,NCAAB,Portland,Seattle,68,80,150.0,148,0,81.0,80.75,76.0,69.125,5.0,11.625
2022-11-19,NCAAB,Holy,Stonehill,79,81,151.0,160,1,65.0,94.0,84.33333333333333,93.0,-19.33333333333333,1.0
2022-11-19,NCAAB,Montana,Troy,62,73,132.0,135,1,62.5,71.0,77.5,75.0,-15.0,-4.0
2022-11-19,NCAAB,Unc,Eastern,75,77,153.0,152,0,66.28571428571429,77.71428571428571,63.8,78.9,2.4857142857142946,-1.1857142857142975
2022-11-19,NCAAB,North,Fresno,61,52,114.0,113,0,65.4,72.6,60.0,67.0,5.400000000000006,5.599999999999994
2022-11-19,NCAAB,Niagara,Stetson,66,62,127.0,128,1,50.0,68.0,54.0,107.0,-4.0,-39.0
2022-11-19,NCAAB,North,Elon,74,63,157.0,137,0,64.6,72.2,64.0,77.0,0.5999999999999943,-4.799999999999997
2022-11-19,NCAAB,Saint,Maryland,67,95,143.0,162,1,78.2,64.5,76.0,52.0,2.200000000000003,12.5
2022-11-19,NCAAB,Binghamton,Sacred,60,75,149.0,135,0,65.0,75.5,81.0,90.0,-16.0,-14.5
2022-11-19,NCAAB,Michigan,Villanova,73,71,130.0,144,1,78.0,63.25,64.0,68.0,14.0,-4.75
2022-11-19,NCAAB,Howard,Buffalo,63,59,158.0,122,0,73.0,81.5,80.0,86.0,-7.0,-4.5
2022-11-19,NCAAB,Miami,Providence,74,64,142.0,138,0,75.33333333333333,77.66666666666667,100.0,76.0,-24.66666666666667,1.6666666666666714
2022-11-19,NCAAB,William,Army,76,67,152.0,143,0,64.0,71.0,86.5,88.0,-22.5,-17.0
2022-11-19,NCAAB,Njit,American,53,58,127.0,111,0,54.0,96.5,65.33333333333333,70.0,-11.333333333333329,26.5
2022-11-20,NCAAB,Nebraska,Arkansas-Pine,82,58,141.0,140,0,75.0,61.0,52.5,73.0,22.5,-12.0
2022-11-20,NCAAB,Cal,Mount,68,73,126.0,141,1,63.0,75.85714285714286,58.0,76.0,5.0,-0.1428571428571388
2022-11-20,NCAAB,Boston,Tarleton,54,70,134.0,124,0,76.83333333333333,72.0,69.0,68.33333333333333,7.833333333333329,3.6666666666666714
2022-11-20,NCAAB,Michigan,Ohio,70,66,146.0,136,0,77.44444444444444,64.11111111111111,71.0,63.25,6.444444444444443,0.8611111111111143
2022-11-20,NCAAB,Missouri,Mississippi,83,62,146.0,145,0,62.0,91.0,66.1,57.3,-4.099999999999994,33.7
2022-11-20,NCAAB,Santa,Ucf,50,57,138.0,107,0,73.66666666666667,73.0,82.0,71.75,-8.333333333333329,1.25
2022-11-20,NCAAB,Wyoming,Drake,56,61,147.0,117,0,78.0,71.0,80.0,60.0,-2.0,11.0
2022-11-20,NCAAB,Fdu,Vmi,93,89,150.0,182,1,81.0,87.25,48.0,69.0,33.0,18.25
2022-11-20,NCAAB,Georgia,Unc,74,68,133.0,142,1,80.8,69.4,67.375,77.625,13.424999999999997,-8.224999999999994
2022-11-20,NCAAB,Army,Radford,75,90,140.0,165,1,80.0,84.0,76.0,79.0,4.0,5.0
2022-11-20,NCAAB,North,Montana,71,81,136.0,152,1,66.2,70.9,62.333333333333336,71.66666666666667,3.866666666666667,-0.7666666666666657
2022-11-20,NCAAB,New,Boston,57,64,138.0,121,0,63.7,72.2,73.57142857142857,71.71428571428571,-9.871428571428567,0.48571428571429465
2022-11-20,NCAAB,Charlotte,Umass,54,60,133.0,114,0,80.0,47.0,78.16666666666667,70.66666666666667,1.8333333333333286,-23.66666666666667
2022-11-20,NCAAB,Miami,Maryland,70,88,143.0,158,1,75.0,74.25,85.5,59.5,-10.5,14.75
2022-11-20,NCAAB,Davidson,Old,66,61,135.0,127,0,85.5,78.5,80.25,70.5,5.25,8.0
2022-11-20,NCAAB,Tulsa,Murray,60,77,145.0,137,0,86.25,80.375,68.33333333333333,84.33333333333333,17.91666666666667,-3.9583333333333286
2022-11-21,NCAAB,Utah,Georgia,68,64,136.0,132,0,70.6,78.0,77.9,68.8,-7.300000000000011,9.200000000000003
2022-11-21,NCAAB,Florida,Mercer,81,72,144.0,153,1,70.3,77.7,79.0,81.0,-8.700000000000003,-3.299999999999997
2022-11-21,NCAAB,Fordham,Holy,67,53,143.0,120,0,67.33333333333333,49.333333333333336,72.0,87.5,-4.666666666666671,-38.166666666666664
2022-11-21,NCAAB,Colgate,Monmouth,85,66,149.0,151,1,83.66666666666667,81.33333333333333,65.0,103.0,18.66666666666667,-21.66666666666667
2022-11-21,NCAAB,Eastern,Washington,56,82,142.0,138,0,65.1,79.4,64.4,63.6,0.6999999999999886,15.800000000000004
2022-11-21,NCAAB,San,Ohio,88,77,143.0,165,1,78.44444444444444,67.44444444444444,70.0,64.6,8.444444444444443,2.8444444444444485
2022-11-21,NCAAB,Minnesota,California,62,61,130.0,123,0,60.5,64.5,64.16666666666667,69.16666666666667,-3.6666666666666714,-4.666666666666671
2022-11-21,NCAAB,South,Uab,65,80,143.0,145,1,64.9,72.7,102.33333333333333,77.66666666666667,-37.43333333333332,-4.966666666666669
2022-11-21,NCAAB,Arizona,Cincinnati,101,93,160.0,194,1,84.16666666666667,65.83333333333333,69.0,63.666666666666664,15.166666666666671,2.1666666666666643
2022-11-21,NCAAB,Boston,Wyoming,59,48,134.0,107,0,72.375,69.875,67.0,66.0,5.375,3.875
2022-11-21,NCAAB,Clemson,Loyola,72,41,134.0,113,0,73.5,66.0,71.5,74.1,2.0,-8.099999999999994
2022-11-21,NCAAB,Kansas,Toledo,83,71,149.0,154,1,78.4,61.0,93.75,78.75,-15.349999999999994,-17.75
2022-11-21,NCAAB,Lsu,Illinois,77,61,135.0,138,1,76.0,57.0,86.8,56.1,-10.799999999999997,0.8999999999999986
2022-11-21,NCAAB,University,Austin,59,74,128.0,133,1,62.0,69.66666666666667,62.0,60.0,0.0,9.666666666666671
2022-11-21,NCAAB,San,Northern,75,69,146.0,144,0,79.4,68.4,57.9,70.6,21.500000000000007,-2.1999999999999886
2022-11-21,NCAAB,High,Central,68,67,151.0,135,0,92.66666666666667,52.5,66.125,81.75,26.54166666666667,-29.25
2022-11-21,NCAAB,Creighton,Texas,76,65,137.0,141,1,86.44444444444444,64.55555555555556,70.8,71.3,15.644444444444446,-6.74444444444444
2022-11-21,NCAAB,Belmont,Howard,96,73,146.0,169,1,73.75,79.0,69.66666666666667,74.0,4.083333333333329,5.0
2022-11-21,NCAAB,George,Buffalo,74,82,145.0,156,1,76.75,70.0,74.75,80.25,2.0,-10.25
2022-11-22,NCAAB,Temple,Richmond,49,61,134.0,110,0,75.25,76.25,70.25,61.0,5.0,15.25
2022-11-22,NCAAB,Jacksonville,Elon,78,53,145.0,131,0,57.875,80.5,63.5,75.5,-5.625,5.0
2022-11-22,NCAAB,Fordham,Stonehill,71,60,146.0,131,0,67.28571428571429,49.857142857142854,83.5,89.5,-16.214285714285708,-39.642857142857146
2022-11-22,NCAAB,Kansas,Nevada,96,87,139.0,183,1,79.16666666666667,62.666666666666664,59.0,46.0,20.16666666666667,16.666666666666664
2022-11-22,NCAAB,Smu,Louisiana,72,76,146.0,148,1,62.5,79.0,81.0,77.0,-18.5,2.0
2022-11-22,NCAAB,Utsa,Prairie,82,75,139.0,157,1,65.83333333333333,71.66666666666667,70.0,59.0,-4.166666666666671,12.666666666666671
2022-11-22,NCAAB,Lafayette,Penn,68,74,132.0,142,1,63.0,71.0,68.125,73.375,-5.125,-2.375
2022-11-22,NCAAB,Presbyterian,University,65,68,128.0,133,1,58.0,70.0,61.25,70.75,-3.25,-0.75
2022-11-22,NCAAB,Saint,South,62,75,129.0,137,1,78.6,68.2,62.9,73.0,15.699999999999996,-4.799999999999997
2022-11-22,NCAAB,St.,Syracuse,76,69,154.0,145,0,71.0,65.8,90.0,72.0,-19.0,-6.200000000000003
2022-11-22,NCAAB,Arizona,San,87,70,165.0,157,0,86.57142857142857,69.71428571428571,77.9,67.6,8.671428571428564,2.114285714285714
2022-11-22,NCAAB,Ut,Northern,91,79,148.0,170,1,65.55555555555556,66.11111111111111,59.0,71.8,6.555555555555557,-5.688888888888883
2022-11-22,NCAAB,Utah,Oral,95,85,159.0,180,1,70.5,75.2,63.375,70.625,7.125,4.575000000000003
2022-11-22,NCAAB,Auburn,Bradley,85,64,139.0,149,1,80.5,60.5,73.0,60.0,7.5,0.5
2022-11-22,NCAAB,Texas,Cal,63,73,127.0,136,1,70.1,73.2,63.625,75.5,6.474999999999994,-2.299999999999997
2022-11-22,NCAAB,Arkansas,Tennessee-Martin,70,64,144.0,134,0,71.0,57.75,72.0,90.0,-1.0,-32.25
2022-11-22,NCAAB,East,Toledo,86,75,154.0,161,1,64.3,86.0,89.2,79.6,-24.900000000000006,6.400000000000006
2022-11-22,NCAAB,Western,Illinois,78,66,135.0,144,1,59.42857142857143,71.42857142857143,83.8,59.0,-24.371428571428567,12.42857142857143
2022-11-22,NCAAB,Bucknell,Austin,79,65,134.0,144,1,69.5,66.0,68.0,59.5,1.5,6.5
2022-11-22,NCAAB,Sam,Northern,88,54,127.0,142,1,56.333333333333336,52.333333333333336,61.2,73.0,-4.866666666666667,-20.666666666666664
2022-11-22,NCAAB,Sacred,Njit,75,85,139.0,160,1,78.0,75.0,53.857142857142854,91.0,24.142857142857146,-16.0
2022-11-22,NCAAB,Akron,Lsu,58,73,134.0,131,0,72.0,53.0,76.33333333333333,58.333333333333336,-4.333333333333329,-5.333333333333336
2022-11-22,NCAAB,Unlv,Southern,56,49,126.0,105,0,60.0,52.0,72.8,69.7,-12.799999999999997,-17.700000000000003
2022-11-22,NCAAB,Hampton,North,74,75,147.0,149,1,58.0,106.0,66.8,73.3,-8.799999999999997,32.7
2022-11-22,NCAAB,Winthrop,Southern,52,77,144.0,129,0,67.0,91.66666666666667,68.3,69.0,-1.2999999999999972,22.66666666666667
2022-11-22,NCAAB,Indiana,Kansas,61,63,148.0,124,0,85.0,58.44444444444444,81.57142857142857,66.14285714285714,3.4285714285714306,-7.698412698412696
2022-11-22,NCAAB,Cincinnati,Ohio,53,81,147.0,134,0,75.0,73.0,71.16666666666667,68.5,3.8333333333333286,4.5
2022-11-22,NCAAB,Cornell,Canisius,79,70,153.0,149,0,78.0,78.33333333333333,58.666666666666664,95.5,19.333333333333336,-17.16666666666667
2022-11-22,NCAAB,Wichita,San,63,67,135.0,130,0,71.33333333333333,54.333333333333336,76.9,70.6,-5.566666666666677,-16.26666666666666
2022-11-23,NCAAB,Missouri,Coastal,89,51,151.0,140,0,64.625,87.375,78.0,79.0,-13.375,8.375
2022-11-23,NCAAB,Providence,Merrimack,71,57,132.0,128,0,82.0,75.0,56.0,67.0,26.0,8.0
2022-11-23,NCAAB,Brown,Umass,62,73,145.0,135,0,66.4,73.0,75.57142857142857,68.28571428571429,-9.171428571428564,4.714285714285708
2022-11-23,NCAAB,Butler,Tennessee,45,71,134.0,116,0,94.5,54.666666666666664,72.6,70.2,21.900000000000006,-15.533333333333339
2022-11-23,NCAAB,Cincinnati,Louisville,81,62,131.0,143,1,70.6,74.6,54.0,80.0,16.599999999999994,-5.400000000000006
2022-11-23,NCAAB,Lindenwood,Idaho,77,76,137.0,153,1,60.25,69.75,59.5,64.5,0.75,5.25
2022-11-23,NCAAB,Utep,Cal,68,67,122.0,135,1,60.333333333333336,69.33333333333333,64.66666666666667,74.11111111111111,-4.333333333333336,-4.777777777777786
2022-11-23,NCAAB,Michigan,Jackson,78,68,147.0,146,0,76.7,64.3,63.666666666666664,71.66666666666667,13.033333333333339,-7.366666666666674
2022-11-23,NCAAB,San,Arkansas,74,78,144.0,152,1,74.6,69.2,70.8,59.0,3.799999999999997,10.200000000000003
2022-11-23,NCAAB,Ucla,Pepperdine,100,53,151.0,153,1,76.0,50.0,91.0,62.0,-15.0,-12.0
2022-11-23,NCAAB,Uc,North,89,71,137.0,160,1,65.5,73.9,67.4,75.1,-1.9000000000000057,-1.1999999999999886
2022-11-23,NCAAB,Miami,St.,79,56,142.0,135,0,74.0,77.0,71.5,66.9,2.5,10.099999999999994
2022-11-23,NCAAB,Northwestern,Auburn,42,43,134.0,85,0,74.4,56.0,82.0,61.666666666666664,-7.599999999999994,-5.666666666666664
2022-11-23,NCAAB,Alcorn,Texas,67,98,134.0,165,1,58.0,73.0,72.0,74.2,-14.0,-1.2000000000000028
2022-11-23,NCAAB,North,Kansas,74,80,153.0,154,1,68.6,75.8,79.25,65.5,-10.650000000000006,10.299999999999997
2022-11-23,NCAAB,Nevada,Akron,62,58,128.0,120,0,73.0,71.0,65.0,63.0,8.0,8.0
2022-11-23,NCAAB,Byu,Usc,76,82,143.0,158,1,109.0,81.0,59.75,77.5,49.25,3.5
2022-11-23,NCAAB,Northern,Toledo,69,82,140.0,151,1,61.1,74.5,86.83333333333333,80.66666666666667,-25.733333333333327,-6.166666666666671
2022-11-23,NCAAB,Tulane,Western,65,71,141.0,136,0,78.0,75.0,61.75,70.75,16.25,4.25
2022-11-23,NCAAB,Wisconsin,Dayton,43,42,120.0,85,0,60.0,50.0,68.0,53.5,-8.0,-3.5
2022-11-23,NCAAB,Central,Cal,82,66,139.0,148,1,66.22222222222223,80.22222222222223,64.9,73.5,1.3222222222222229,6.7222222222222285
2022-11-23,NCAAB,Binghamton,Columbia,81,79,147.0,160,1,63.333333333333336,75.33333333333333,35.0,75.0,28.333333333333336,0.3333333333333286
2022-11-23,NCAAB,Samford,Valparaiso,79,49,149.0,128,0,84.0,64.0,71.33333333333333,85.66666666666667,12.666666666666671,-21.66666666666667
2022-11-23,NCAAB,Wright,Weber,87,65,141.0,152,1,74.5,70.33333333333333,52.0,69.0,22.5,1.3333333333333286
2022-11-23,NCAAB,Kentucky,North,96,56,153.0,152,0,77.0,69.0,67.6,76.2,9.400000000000006,-7.200000000000003
2022-11-23,NCAAB,Arizona,Creighton,81,79,166.0,160,0,86.625,69.75,85.4,64.6,1.2249999999999943,5.150000000000006
2022-11-23,NCAAB,Southern,Purdue,70,58,137.0,128,0,66.9,64.5,62.333333333333336,73.33333333333333,4.56666666666667,-8.833333333333329
2022-11-24,NCAAB,New,Iu,87,84,137.0,171,1,64.7,72.1,53.0,74.0,11.700000000000003,-1.9000000000000057
2022-11-24,NCAAB,Michigan,Alabama,70,81,146.0,151,1,77.0,65.5,70.2,84.0,6.799999999999997,-18.5
2022-11-24,NCAAB,West,Purdue,68,80,135.0,148,1,76.75,86.125,61.25,72.5,15.5,13.625
2022-11-24,NCAAB,Nebraska,Oklahoma,56,69,132.0,125,0,78.5,59.5,76.1,57.8,2.4000000000000057,1.7000000000000028
2022-11-24,NCAAB,Dayton,North,64,76,134.0,140,1,62.8,51.4,69.9,79.5,-7.1000000000000085,-28.1
2022-11-24,NCAAB,Villanova,Iowa,79,81,126.0,160,1,67.5,70.5,100.0,64.0,-32.5,6.5
2022-11-24,NCAAB,Army,Princeton,66,74,150.0,140,0,78.75,85.5,77.0,83.0,1.75,2.5
2022-11-24,NCAAB,Oregon,Duke,51,54,138.0,105,0,64.5,68.0,72.5,48.75,-8.0,19.25
2022-11-24,NCAAB,Tennessee,Usc,73,66,136.0,139,1,72.33333333333333,66.0,64.2,77.2,8.133333333333326,-11.200000000000003
2022-11-24,NCAAB,Northeastern,Manhattan,69,67,134.0,136,1,63.0,72.0,62.0,74.33333333333333,1.0,-2.3333333333333286
2022-11-24,NCAAB,Siena,Florida,80,63,141.0,143,1,67.0,80.42857142857143,73.0,78.1,-6.0,2.3285714285714363
2022-11-24,NCAAB,Wisconsin,Kansas,68,69,127.0,137,1,51.5,46.0,79.33333333333333,66.44444444444444,-27.83333333333333,-20.444444444444443
2022-11-24,NCAAB,Southern,California,64,61,120.0,125,1,65.8,61.4,63.714285714285715,68.14285714285714,2.085714285714282,-6.74285714285714
2022-11-24,NCAAB,Vanderbilt,Saint,65,75,124.0,140,1,89.0,87.0,78.5,69.9,10.5,17.099999999999994
2022-11-24,NCAAB,Stanford,Mississippi,68,72,132.0,140,1,76.5,64.75,66.0,61.2,10.5,3.549999999999997
2022-11-25,NCAAB,Florida,Oregon,81,68,138.0,149,1,70.5,78.3,60.0,63.333333333333336,10.5,14.966666666666661
2022-11-25,NCAAB,Clemson,Iowa,71,74,149.0,145,0,73.2,61.0,90.5,71.5,-17.299999999999997,-10.5
2022-11-25,NCAAB,Nicholls,Uc,56,83,144.0,139,0,75.0,117.0,67.3,72.5,7.700000000000003,44.5
2022-11-25,NCAAB,Pittsburgh,William,80,64,134.0,144,1,60.0,91.0,70.0,69.0,-10.0,22.0
2022-11-25,NCAAB,Penn,Lafayette,70,57,128.0,127,0,68.77777777777777,72.77777777777777,65.5,72.5,3.2777777777777715,0.27777777777777146
