Date,League,HomeTeam,AwayTeam,HomeScore,AwayScore,OU_Line,TotalPoints,OU_Result,Home_Avg_MOV,Home_Avg_Pts_For,Home_Avg_Pts_Against,Home_Avg_OU_Hit_Rate,Away_Avg_MOV,Away_Avg_Pts_For,Away_Avg_Pts_Against,Away_Avg_OU_Hit_Rate,Avg_MOV_Diff,Avg_Pts_For_Diff,Avg_Pts_Against_Diff,Avg_OU_Hit_Rate_Diff
2023-02-05,NCAAB,Saint,La,65,73,142.0,138,0,8.2,71.5,63.3,0.5,-4.9,69.0,73.9,0.6,13.1,2.5,-10.600000000000009,-0.09999999999999998
2023-02-05,NCAAB,Richmond,Fordham,68,58,135.0,126,0,-2.4,67.0,69.4,0.6,7.2,71.9,64.7,0.5,-9.6,-4.900000000000006,4.700000000000003,0.09999999999999998
2023-02-05,NCAAB,Southern,Missouri,73,53,121.0,126,1,5.3,74.2,68.9,0.6,2.1,72.5,70.4,0.5,3.1999999999999997,1.7000000000000028,-1.5,0.09999999999999998
2023-02-05,NCAAB,Tulsa,Wichita,75,86,139.0,161,1,-14.7,64.2,78.9,0.5,4.9,72.7,67.8,0.6,-19.6,-8.5,11.100000000000009,-0.09999999999999998
2023-02-05,NCAAB,Temple,Houston,65,81,131.0,146,1,0.9,70.4,69.5,0.5,-5.2,89.0,94.2,0.6,6.1000000000000005,-18.599999999999994,-24.700000000000003,-0.09999999999999998
2023-02-05,NCAAB,Utah,California,61,46,128.0,107,0,-2.1,79.5,81.6,0.4,-9.3,62.3,71.6,0.5,7.200000000000001,17.200000000000003,10.0,-0.09999999999999998
2023-02-05,NCAAB,Wisconsin,Northwestern,52,54,124.0,106,0,-2.6,65.3,67.9,0.6,-0.9,71.8,72.7,0.5,-1.7000000000000002,-6.5,-4.799999999999997,0.09999999999999998
2023-02-05,NCAAB,Seton,Depaul,69,64,138.0,133,0,1.6,68.2,66.6,0.5,-2.8,69.3,72.1,0.4,4.4,-1.0999999999999943,-5.5,0.09999999999999998
2023-02-05,NBA,New,Philadelphia,108,97,226.0,205,0,-3.0,99.4,102.4,0.6,4.9,118.3,113.4,0.7,-7.9,-18.89999999999999,-11.0,-0.09999999999999998
2023-02-05,NBA,New,Sacramento,136,104,229.0,240,1,-1.4,101.5,102.9,0.5,1.6,99.1,97.5,0.4,-3.0,2.4000000000000057,5.400000000000006,0.09999999999999998
2023-02-05,NBA,Charlotte,Orlando,113,119,236.0,232,0,-7.9,89.2,97.1,0.5,-1.5,115.2,116.7,0.7,-6.4,-26.0,-19.60000000000001,-0.19999999999999996
2023-02-06,NCAAB,Northern,Idaho,70,75,138.0,145,1,-2.0,68.7,70.7,0.4,-4.4,77.7,82.1,0.8,2.4000000000000004,-9.0,-11.399999999999991,-0.4
2023-02-06,NCAAB,Holy,Lafayette,58,72,126.0,130,1,-7.1,65.1,72.2,0.6,-4.8,60.2,65.0,0.4,-2.3,4.8999999999999915,7.200000000000003,0.19999999999999996
2023-02-06,NCAAB,Ut,Tarleton,64,69,130.0,133,1,-3.7,69.0,72.7,0.5,1.4,70.5,69.1,0.5,-5.1,-1.5,3.6000000000000085,0.0
2023-02-06,NCAAB,Alcorn,Mississippi,81,70,137.0,151,1,-18.0,61.8,79.8,0.6,-3.9,69.7,73.6,0.7,-14.1,-7.900000000000006,6.200000000000003,-0.09999999999999998
2023-02-06,NBA,Golden,Oklahoma,141,114,232.0,255,1,0.6,117.5,116.9,0.4,0.4,94.2,93.8,0.7,0.19999999999999996,23.299999999999997,23.10000000000001,-0.29999999999999993
2023-02-06,NBA,Utah,Dallas,111,124,222.0,235,1,0.4,73.2,72.8,0.3,0.0,111.1,111.1,0.3,0.4,-37.89999999999999,-38.3,0.0
2023-02-06,NBA,Houston,Sacramento,120,140,239.0,260,1,-2.7,86.7,89.4,0.7,-1.3,102.0,103.3,0.4,-1.4000000000000001,-15.299999999999997,-13.899999999999991,0.29999999999999993
2023-02-06,NBA,Washington,Cleveland,91,114,220.0,205,0,-1.5,86.3,87.8,0.5,10.2,108.3,98.1,0.8,-11.7,-22.0,-10.299999999999997,-0.30000000000000004
2023-02-06,NBA,Detroit,Boston,99,111,228.0,210,0,1.9,100.9,99.0,0.6,0.2,90.2,90.0,0.5,1.7,10.700000000000003,9.0,0.09999999999999998
2023-02-07,NBA,Brooklyn,Phoenix,112,116,224.0,228,1,3.0,120.2,117.2,0.6,1.5,110.7,109.2,0.4,1.5,9.5,8.0,0.19999999999999996
2023-02-07,NCAAB,Georgia,Mississippi,74,78,138.0,152,1,-15.1,62.4,77.5,0.5,-3.9,70.8,74.7,0.7,-11.2,-8.399999999999999,2.799999999999997,-0.19999999999999996
2023-02-07,NCAAB,Murray,Drake,68,92,141.0,160,1,-2.3,69.0,71.3,0.7,4.8,67.2,62.4,0.5,-7.1,1.7999999999999972,8.899999999999999,0.19999999999999996
2023-02-07,NCAAB,Missouri,South,83,74,147.0,157,1,-0.1,71.4,71.5,0.6,-0.4,70.2,70.6,0.7,0.30000000000000004,1.2000000000000028,0.9000000000000057,-0.09999999999999998
2023-02-07,NCAAB,Fresno,San,70,62,125.0,132,1,-2.4,60.7,63.1,0.4,-4.1,85.0,89.1,0.6,1.6999999999999997,-24.299999999999997,-25.999999999999993,-0.19999999999999996
2023-02-07,NCAAB,New,Nevada,76,77,150.0,153,1,2.8,104.8,102.0,0.6,4.4,75.5,71.1,0.7,-1.6000000000000005,29.299999999999997,30.900000000000006,-0.09999999999999998
2023-02-07,NCAAB,Delaware,Chicago,66,60,134.0,126,0,-2.9,70.3,73.2,0.5,0.8,98.8,98.0,0.5,-3.7,-28.5,-24.799999999999997,0.0
2023-02-07,NCAAB,Texas,Auburn,83,78,139.0,161,1,0.3,74.0,73.7,0.8,10.1,74.4,64.3,0.8,-9.799999999999999,-0.4000000000000057,9.400000000000006,0.0
2023-02-07,NBA,New,Atlanta,116,107,237.0,223,0,4.3,106.0,101.7,0.7,0.0,117.0,117.0,0.4,4.3,-11.0,-15.299999999999997,0.29999999999999993
2023-02-07,NCAAB,Uconn,Marquette,87,72,147.0,159,1,4.5,73.0,68.5,0.5,10.4,81.7,71.3,0.7,-5.9,-8.700000000000003,-2.799999999999997,-0.19999999999999996
2023-02-07,NBA,Orlando,New,98,102,225.0,200,0,-1.2,117.6,118.8,0.7,6.1,106.3,100.2,0.6,-7.3,11.299999999999997,18.599999999999994,0.09999999999999998
2023-02-07,NBA,Memphis,Chicago,104,89,232.0,193,0,-1.1,112.8,113.9,0.8,1.6,93.8,92.2,0.4,-2.7,19.0,21.700000000000003,0.4
2023-02-07,NCAAB,Akron,Toledo,74,84,147.0,158,1,7.5,71.2,63.7,0.4,9.1,87.2,78.1,0.9,-1.5999999999999996,-16.0,-14.399999999999991,-0.5
2023-02-08,NCAAB,Providence,Georgetown,74,62,147.0,136,0,3.9,72.6,68.7,0.3,-9.9,69.4,79.3,0.5,13.8,3.1999999999999886,-10.599999999999994,-0.2
2023-02-08,NCAAB,Indiana,Valparaiso,84,62,147.0,146,0,2.9,85.6,82.7,0.6,-13.1,62.4,75.5,0.5,16.0,23.199999999999996,7.200000000000003,0.09999999999999998
2023-02-08,NBA,Washington,Charlotte,118,104,235.0,222,0,-3.5,88.7,92.2,0.5,-6.1,89.8,95.9,0.4,2.5999999999999996,-1.0999999999999943,-3.700000000000003,0.09999999999999998
2023-02-08,NBA,Miami,Indiana,116,111,225.0,227,1,-2.7,91.7,94.4,0.3,6.2,87.3,81.1,0.5,-8.9,4.400000000000006,13.300000000000011,-0.2
2023-02-08,NBA,Houston,Sacramento,128,130,238.0,258,1,-5.8,90.5,96.3,0.7,-0.1,108.8,108.9,0.5,-5.7,-18.299999999999997,-12.600000000000009,0.19999999999999996
2023-02-08,NBA,Portland,Golden,125,122,235.0,247,1,-0.8,96.8,97.6,0.5,6.3,120.3,114.0,0.4,-7.1,-23.5,-16.400000000000006,0.09999999999999998
2023-02-08,NBA,Los,Dallas,104,110,221.0,214,0,1.5,116.8,115.3,0.6,-0.2,110.6,110.8,0.3,1.7,6.200000000000003,4.5,0.3
2023-02-08,NCAAB,Seattle,Utah,75,71,150.0,146,0,1.2,70.3,69.1,0.3,-2.8,78.0,80.8,0.4,4.0,-7.700000000000003,-11.700000000000003,-0.10000000000000003
2023-02-08,NCAAB,Loyola,Saint,71,83,140.0,154,1,-4.0,66.9,70.9,0.5,8.1,72.0,63.9,0.5,-12.1,-5.099999999999994,7.000000000000007,0.0
2023-02-08,NCAAB,Baylor,Oklahoma,82,72,141.0,154,1,2.4,76.3,73.9,0.7,-3.0,98.9,101.9,0.8,5.4,-22.60000000000001,-28.0,-0.10000000000000009
2023-02-08,NCAAB,Mississippi,Lsu,64,53,125.0,117,0,-3.3,72.7,76.0,0.8,-5.6,68.7,74.3,0.5,2.3,4.0,1.7000000000000028,0.30000000000000004
2023-02-08,NCAAB,Wichita,Ucf,67,72,133.0,139,1,3.6,73.4,69.8,0.7,3.4,68.8,65.4,0.6,0.20000000000000018,4.6000000000000085,4.3999999999999915,0.09999999999999998
2023-02-08,NCAAB,Smu,Temple,72,71,138.0,143,1,-1.5,73.1,74.6,0.7,-1.1,70.1,71.2,0.6,-0.3999999999999999,3.0,3.3999999999999915,0.09999999999999998
2023-02-08,NCAAB,Oklahoma,Texas,71,68,135.0,139,1,-2.9,94.6,97.5,0.8,-0.2,72.7,72.9,0.8,-2.6999999999999997,21.89999999999999,24.599999999999994,0.0
2023-02-08,NCAAB,Charleston,Unc,93,61,145.0,154,1,7.7,78.4,70.7,0.5,11.3,68.8,57.5,0.4,-3.6000000000000005,9.600000000000009,13.200000000000003,0.09999999999999998
2023-02-08,NCAAB,Chattanooga,The,82,63,146.0,145,0,-1.2,73.0,74.2,0.6,-6.5,66.7,73.2,0.5,5.3,6.299999999999997,1.0,0.09999999999999998
2023-02-08,NCAAB,South,Memphis,81,99,157.0,180,1,-1.0,70.4,71.4,0.7,-0.4,110.9,111.3,0.7,-0.6,-40.5,-39.89999999999999,0.0
2023-02-08,NCAAB,Missouri,Belmont,61,59,137.0,120,0,0.5,73.2,72.7,0.7,2.4,75.4,73.0,0.7,-1.9,-2.200000000000003,-0.29999999999999716,0.0
2023-02-08,NCAAB,St.,La,70,76,133.0,146,1,-1.9,68.8,70.7,0.4,-4.4,67.9,72.3,0.5,2.5000000000000004,0.8999999999999915,-1.5999999999999943,-0.09999999999999998
2023-02-08,NCAAB,Umbc,Njit,72,63,146.0,135,0,0.6,73.2,72.6,0.5,-5.5,67.3,72.8,0.6,6.1,5.900000000000006,-0.20000000000000284,-0.09999999999999998
2023-02-08,NCAAB,Florida,Syracuse,67,76,149.0,143,0,-1.0,69.0,70.0,0.5,1.8,72.7,70.9,0.6,-2.8,-3.700000000000003,-0.9000000000000057,-0.09999999999999998
2023-02-08,NCAAB,Wright,Iu,103,71,148.0,174,1,0.5,81.6,81.1,0.7,-11.3,65.2,76.5,0.6,11.8,16.39999999999999,4.599999999999994,0.09999999999999998
2023-02-08,NCAAB,Duquesne,George,75,52,141.0,127,0,3.9,74.2,70.3,0.4,2.0,71.6,69.6,0.4,1.9,2.6000000000000085,0.7000000000000028,0.0
2023-02-08,NCAAB,Virginia,Boston,76,82,136.0,158,1,2.6,68.7,66.1,0.5,1.1,89.2,88.1,0.5,1.5,-20.5,-22.0,0.0
2023-02-08,NCAAB,George,Richmond,107,105,143.0,212,1,-0.9,70.6,71.5,0.4,-2.4,65.7,68.1,0.5,1.5,4.8999999999999915,3.4000000000000057,-0.09999999999999998
2023-02-08,NCAAB,North,Elon,66,61,146.0,127,0,-0.4,73.1,73.5,0.7,-10.2,61.3,71.5,0.3,9.799999999999999,11.799999999999997,2.0,0.39999999999999997
2023-02-08,NCAAB,Longwood,Presbyterian,66,46,129.0,112,0,5.9,66.4,60.5,0.2,-7.4,62.0,69.4,0.5,13.3,4.400000000000006,-8.900000000000006,-0.3
2023-02-08,NCAAB,Hartford,Central,73,82,126.0,155,1,-18.0,60.7,78.7,0.4,-5.6,66.7,72.3,0.6,-12.4,-6.0,6.400000000000006,-0.19999999999999996
2023-02-08,NCAAB,West,Iowa,76,71,134.0,147,1,2.6,75.4,72.8,0.5,6.2,77.1,70.9,0.9,-3.6,-1.6999999999999886,1.8999999999999915,-0.4
2023-02-08,NCAAB,Usc,Charleston,77,60,142.0,137,0,-0.8,69.9,70.7,0.6,9.8,80.2,70.4,0.6,-10.600000000000001,-10.299999999999997,0.29999999999999716,0.0
2023-02-08,NCAAB,Houston,Tulsa,80,42,140.0,122,0,-4.1,97.0,101.1,0.8,-13.2,66.1,79.3,0.6,9.1,30.900000000000006,21.799999999999997,0.20000000000000007
2023-02-09,NCAAB,Southern,Tarleton,72,62,147.0,134,0,5.9,73.1,67.2,0.6,1.1,68.5,67.4,0.5,4.800000000000001,4.599999999999994,-0.20000000000000284,0.09999999999999998
2023-02-09,NCAAB,Central,Lipscomb,81,93,158.0,174,1,-4.9,68.6,73.5,0.7,-0.5,71.8,72.3,0.6,-4.4,-3.200000000000003,1.2000000000000028,0.09999999999999998
2023-02-09,NCAAB,Pepperdine,Byu,92,80,153.0,172,1,-12.0,75.0,87.0,0.8,8.3,80.2,71.9,0.5,-20.3,-5.200000000000003,15.099999999999994,0.30000000000000004
2023-02-09,NCAAB,Santa,San,80,75,158.0,155,0,3.4,76.8,73.4,0.3,-6.2,81.8,88.0,0.6,9.6,-5.0,-14.599999999999994,-0.3
2023-02-09,NCAAB,Idaho,Montana,61,69,131.0,130,0,-3.7,78.6,82.3,0.8,4.8,71.4,66.6,0.2,-8.5,7.199999999999989,15.700000000000003,0.6000000000000001
2023-02-09,NCAAB,Gonzaga,San,99,81,156.0,180,1,14.1,90.6,76.5,0.5,-8.8,82.1,90.9,0.6,22.9,8.5,-14.400000000000006,-0.09999999999999998
2023-02-09,NCAAB,East,Northwestern,82,88,141.0,170,1,-1.0,69.3,70.3,0.5,0.5,72.0,71.5,0.5,-1.5,-2.700000000000003,-1.2000000000000028,0.0
2023-02-09,NCAAB,Portland,Pacific,81,73,155.0,154,0,-2.0,100.2,102.2,0.5,-1.6,82.3,83.9,0.9,-0.3999999999999999,17.900000000000006,18.299999999999997,-0.4
2023-02-09,NCAAB,Tennessee,Southern,84,69,145.0,153,1,2.5,73.5,71.0,0.7,6.5,73.5,67.0,0.5,-4.0,0.0,4.0,0.19999999999999996
2023-02-09,NBA,Los,Milwaukee,106,115,235.0,221,0,0.0,115.9,115.9,0.6,5.9,102.1,96.2,0.8,-5.9,13.800000000000011,19.700000000000003,-0.20000000000000007
2023-02-09,NBA,Atlanta,Phoenix,116,107,226.0,223,0,-1.2,115.7,116.9,0.4,2.8,111.9,109.1,0.5,-4.0,3.799999999999997,7.800000000000011,-0.09999999999999998
2023-02-09,NBA,Brooklyn,Chicago,116,105,227.0,221,0,2.0,120.1,118.1,0.7,-0.3,95.3,95.6,0.3,2.3,24.799999999999997,22.5,0.39999999999999997
2023-02-09,NBA,Orlando,Denver,115,104,230.0,219,0,-1.5,114.9,116.4,0.6,0.7,100.3,99.6,0.4,-2.2,14.600000000000009,16.80000000000001,0.19999999999999996
2023-02-09,NCAAB,Tennessee,Southeast,85,65,158.0,150,0,4.9,74.7,69.8,0.7,0.3,75.8,75.5,0.7,4.6000000000000005,-1.0999999999999943,-5.700000000000003,0.0
2023-02-09,NCAAB,Jacksonville,Kennesaw,52,54,139.0,106,0,-9.3,60.7,70.0,0.6,-1.1,72.2,73.3,0.8,-8.200000000000001,-11.5,-3.299999999999997,-0.20000000000000007
2023-02-09,NCAAB,North,Denver,86,63,146.0,149,1,0.5,73.0,72.5,0.7,-1.6,99.2,100.8,0.4,2.1,-26.200000000000003,-28.299999999999997,0.29999999999999993
2023-02-09,NCAAB,Merrimack,Stonehill,56,43,125.0,99,0,-6.2,57.5,63.7,0.2,-4.8,62.0,66.8,0.1,-1.4000000000000004,-4.5,-3.0999999999999943,0.1
2023-02-09,NCAAB,Jacksonville,Stetson,67,70,131.0,137,1,-9.1,59.7,68.8,0.6,-6.3,70.0,76.3,0.7,-2.8,-10.299999999999997,-7.5,-0.09999999999999998
2023-02-09,NCAAB,North,Florida,66,68,148.0,134,0,4.3,75.2,70.9,0.7,-2.7,67.5,70.2,0.4,7.0,7.700000000000003,0.7000000000000028,0.29999999999999993
2023-02-09,NCAAB,Coastal,Marshall,74,92,155.0,166,1,-11.7,65.7,77.4,0.4,12.3,80.1,67.8,0.5,-24.0,-14.399999999999991,9.600000000000009,-0.09999999999999998
2023-02-09,NCAAB,St.,Oral,88,95,156.0,183,1,-2.1,69.8,71.9,0.5,17.0,86.6,69.6,0.6,-19.1,-16.799999999999997,2.3000000000000114,-0.09999999999999998
2023-02-09,NCAAB,Radford,Gardner-Webb,48,61,125.0,109,0,6.4,72.2,65.8,0.4,-0.2,65.8,66.0,0.5,6.6000000000000005,6.400000000000006,-0.20000000000000284,-0.09999999999999998
2023-02-09,NCAAB,Ut,Ut,58,64,144.0,122,0,-2.0,70.3,72.3,0.5,-2.0,70.3,72.3,0.5,0.0,0.0,0.0,0.0
2023-02-09,NCAAB,Northern,Sacramento,77,55,131.0,132,1,-4.3,68.9,73.2,0.5,-1.2,108.6,109.8,0.5,-3.0999999999999996,-39.69999999999999,-36.599999999999994,0.0
2023-02-09,NCAAB,North,Omaha,84,58,149.0,142,0,4.2,75.4,71.2,0.7,-7.2,69.1,76.3,0.6,11.4,6.300000000000011,-5.099999999999994,0.09999999999999998
2023-02-09,NCAAB,Nicholls,New,84,59,150.0,143,0,-11.3,74.2,85.5,0.6,5.8,109.1,103.3,0.5,-17.1,-34.89999999999999,-17.799999999999997,0.09999999999999998
2023-02-10,NCAAB,Cleveland,Robert,57,55,135.0,112,0,11.4,105.2,93.8,0.7,1.3,71.0,69.7,0.5,10.1,34.2,24.099999999999994,0.19999999999999996
2023-02-10,NCAAB,Niagara,Quinnipiac,79,73,132.0,152,1,-1.3,63.5,64.8,0.4,7.9,74.3,66.4,0.7,-9.200000000000001,-10.799999999999997,-1.6000000000000085,-0.29999999999999993
2023-02-10,NCAAB,Mount,Siena,65,72,127.0,137,1,-3.9,59.5,63.4,0.4,5.4,70.9,65.5,0.5,-9.3,-11.400000000000006,-2.1000000000000014,-0.09999999999999998
2023-02-10,NCAAB,Air,New,89,77,139.0,166,1,-1.8,61.5,63.3,0.3,3.1,104.4,101.3,0.5,-4.9,-42.900000000000006,-38.0,-0.2
2023-02-10,NCAAB,Dayton,Saint,70,56,137.0,126,0,11.4,73.7,62.3,0.5,9.2,74.0,64.8,0.6,2.200000000000001,-0.29999999999999716,-2.5,-0.09999999999999998
2023-02-10,NCAAB,Wright,Northern,83,65,139.0,148,1,4.2,82.2,78.0,0.7,-1.3,69.5,70.8,0.5,5.5,12.700000000000003,7.200000000000003,0.19999999999999996
2023-02-10,NBA,Portland,Oklahoma,129,138,240.0,267,1,-0.3,97.1,97.4,0.5,-4.3,89.0,93.3,0.8,4.0,8.099999999999994,4.1000000000000085,-0.30000000000000004
2023-02-10,NBA,Detroit,San,138,131,235.0,269,1,-1.0,97.3,98.3,0.5,-8.5,85.1,93.6,0.7,7.5,12.200000000000003,4.700000000000003,-0.19999999999999996
2023-02-10,NBA,Boston,Charlotte,127,116,227.0,243,1,0.5,89.0,88.5,0.5,-6.5,88.8,95.3,0.3,7.0,0.20000000000000284,-6.799999999999997,0.2
2023-02-10,NBA,Toronto,Utah,116,122,230.0,238,1,1.4,116.6,115.2,0.6,-2.0,78.4,80.4,0.4,3.4,38.19999999999999,34.8,0.19999999999999996
2023-02-11,NCAAB,Tennessee,Missouri,85,86,142.0,171,1,8.0,76.6,68.6,0.7,0.4,71.4,71.0,0.6,7.6,5.199999999999989,-2.4000000000000057,0.09999999999999998
2023-02-11,NCAAB,Michigan,Indiana,61,62,145.0,123,0,-2.2,63.4,65.6,0.4,8.0,87.3,79.3,0.5,-10.2,-23.9,-13.700000000000003,-0.09999999999999998
2023-02-11,NCAAB,Iowa,Oklahoma,56,64,127.0,120,0,6.0,76.7,70.7,0.9,-2.4,98.2,100.6,0.9,8.4,-21.5,-29.89999999999999,0.0
2023-02-11,NCAAB,Oregon,Usc,61,58,130.0,119,0,-1.3,62.6,63.9,0.3,0.2,70.8,70.6,0.6,-1.5,-8.199999999999996,-6.699999999999996,-0.3
2023-02-11,NCAAB,Portland,Saint,64,81,133.0,145,1,-2.2,96.6,98.8,0.5,9.0,71.6,62.6,0.5,-11.2,25.0,36.199999999999996,0.0
2023-02-11,NCAAB,Southeast,Morehead,59,65,143.0,124,0,-2.8,76.0,78.8,0.7,-7.7,64.0,71.7,0.4,4.9,12.0,7.099999999999994,0.29999999999999993
2023-02-11,NCAAB,Winthrop,Usc,70,79,141.0,149,1,-4.7,70.0,74.7,0.4,0.6,70.1,69.5,0.6,-5.3,-0.09999999999999432,5.200000000000003,-0.19999999999999996
2023-02-11,NCAAB,California,Arizona,62,70,128.0,132,1,-9.4,61.0,70.4,0.4,5.4,69.5,64.1,0.3,-14.8,-8.5,6.300000000000011,0.10000000000000003
2023-02-11,NCAAB,Incarnate,Houston,78,84,151.0,162,1,-13.2,60.1,73.3,0.3,1.5,95.5,94.0,0.8,-14.7,-35.4,-20.700000000000003,-0.5
2023-02-11,NCAAB,Kennesaw,Jacksonville,74,71,135.0,145,1,0.1,69.8,69.7,0.7,-8.7,59.9,68.6,0.6,8.799999999999999,9.899999999999999,1.1000000000000085,0.09999999999999998
2023-02-11,NCAAB,Tennessee,Tennessee,67,53,145.0,120,0,6.8,78.1,71.3,0.7,6.8,78.1,71.3,0.7,0.0,0.0,0.0,0.0
2023-02-11,NCAAB,Southeastern,Nicholls,77,88,152.0,165,1,-3.8,76.2,80.0,0.8,-4.6,75.1,79.7,0.5,0.7999999999999998,1.1000000000000085,0.29999999999999716,0.30000000000000004
2023-02-11,NCAAB,Texas,Lamar,61,52,146.0,113,0,-2.3,70.7,73.0,0.8,-15.3,63.3,78.6,0.6,13.0,7.400000000000006,-5.599999999999994,0.20000000000000007
2023-02-11,NCAAB,Virginia,Duke,69,62,126.0,131,1,2.2,69.9,67.7,0.6,3.7,68.1,64.4,0.3,-1.5,1.8000000000000114,3.299999999999997,0.3
2023-02-11,NCAAB,Northern,Western,81,53,146.0,134,0,-1.3,69.1,70.4,0.5,0.0,74.9,74.9,0.8,-1.3,-5.800000000000011,-4.5,-0.30000000000000004
2023-02-11,NCAAB,Florida,Jackson,58,69,130.0,127,0,-1.1,69.3,70.4,0.4,-5.3,63.8,69.1,0.2,4.199999999999999,5.5,1.3000000000000114,0.2
2023-02-11,NCAAB,Utsa,Utep,66,77,136.0,143,1,-10.0,66.1,76.1,0.6,-0.8,66.3,67.1,0.5,-9.2,-0.20000000000000284,9.0,0.09999999999999998
2023-02-11,NCAAB,Southern,Prairie,79,65,138.0,144,1,4.6,72.6,68.0,0.5,-6.6,60.2,66.8,0.2,11.2,12.399999999999991,1.2000000000000028,0.3
2023-02-11,NCAAB,Idaho,Eastern,66,73,152.0,139,0,-3.8,77.2,81.0,0.7,3.3,78.9,75.6,0.6,-7.1,-1.7000000000000028,5.400000000000006,0.09999999999999998
2023-02-11,NCAAB,Valparaiso,Illinois,81,76,135.0,157,1,-13.8,61.6,75.4,0.4,4.5,71.8,67.3,0.6,-18.3,-10.199999999999996,8.100000000000009,-0.19999999999999996
2023-02-11,NCAAB,Utah,Southern,90,83,152.0,173,1,-1.2,83.4,84.6,0.4,4.8,72.6,67.8,0.6,-6.0,10.800000000000011,16.799999999999997,-0.19999999999999996
2023-02-11,NCAAB,Northern,Sacramento,70,54,139.0,124,0,1.6,69.8,68.2,0.4,-3.9,102.5,106.4,0.6,5.5,-32.7,-38.2,-0.19999999999999996
2023-02-11,NCAAB,Southern,Lindenwood,74,64,142.0,138,0,3.2,74.2,71.0,0.7,-3.6,69.3,72.9,0.6,6.800000000000001,4.900000000000006,-1.9000000000000057,0.09999999999999998
2023-02-11,NCAAB,Utah,Tarleton,71,75,140.0,146,1,0.7,86.8,86.1,0.5,-1.5,67.7,69.2,0.5,2.2,19.099999999999994,16.89999999999999,0.0
2023-02-11,NCAAB,Oregon,Ucla,63,70,134.0,133,0,-0.5,61.8,62.3,0.2,12.4,70.4,58.0,0.4,-12.9,-8.600000000000009,4.299999999999997,-0.2
2023-02-11,NCAAB,Northern,Portland,87,88,151.0,175,1,1.8,69.5,67.7,0.4,-2.0,97.0,99.0,0.6,3.8,-27.5,-31.299999999999997,-0.19999999999999996
2023-02-11,NCAAB,Pacific,San,99,94,160.0,193,1,-1.4,81.8,83.2,0.8,-6.2,88.0,94.2,0.7,4.800000000000001,-6.200000000000003,-11.0,0.10000000000000009
2023-02-11,NCAAB,California,New,2,0,139.0,2,0,-10.6,59.2,69.8,0.4,1.6,101.1,99.5,0.6,-12.2,-41.89999999999999,-29.700000000000003,-0.19999999999999996
2023-02-11,NCAAB,San,Pepperdine,88,80,159.0,168,1,-5.7,86.5,92.2,0.8,-6.1,78.9,85.0,0.8,0.39999999999999947,7.599999999999994,7.200000000000003,0.0
2023-02-11,NCAAB,Uc,Uc,84,74,139.0,158,1,1.0,75.6,74.6,0.6,1.0,75.6,74.6,0.6,0.0,0.0,0.0,0.0
2023-02-11,NCAAB,Gonzaga,Byu,88,81,157.0,169,1,13.8,91.7,77.9,0.5,4.3,77.3,73.0,0.5,9.5,14.400000000000006,4.900000000000006,0.0
2023-02-11,NCAAB,Uc,Uc,83,64,141.0,147,1,-1.3,72.3,73.6,0.6,-1.3,72.3,73.6,0.6,0.0,0.0,0.0,0.0
2023-02-11,NCAAB,Stanford,Arizona,88,79,151.0,167,1,3.9,68.8,64.9,0.7,5.9,69.5,63.6,0.4,-2.0000000000000004,-0.7000000000000028,1.3000000000000043,0.29999999999999993
2023-02-11,NCAAB,St.,Kansas,73,43,135.0,116,0,-1.4,71.2,72.6,0.5,-3.1,70.0,73.1,0.6,1.7000000000000002,1.2000000000000028,-0.5,-0.09999999999999998
2023-02-11,NCAAB,Villanova,Seton,58,54,131.0,112,0,2.4,71.2,68.8,0.5,3.4,68.7,65.3,0.4,-1.0,2.5,3.5,0.09999999999999998
2023-02-11,NCAAB,Ucf,Tulsa,96,52,141.0,148,1,3.2,70.3,67.1,0.7,-16.6,63.1,79.7,0.6,19.8,7.199999999999996,-12.600000000000009,0.09999999999999998
2023-02-11,NCAAB,South,South,72,67,144.0,139,0,-1.0,76.1,77.1,0.9,-1.0,76.1,77.1,0.9,0.0,0.0,0.0,0.0
2023-02-11,NCAAB,Yale,Columbia,99,68,139.0,167,1,14.3,74.3,60.0,0.3,-12.6,62.2,74.8,0.3,26.9,12.099999999999994,-14.799999999999997,0.0
2023-02-11,NCAAB,Mississippi,Alabama,68,70,136.0,138,1,-0.8,72.1,72.9,0.7,6.7,71.2,64.5,0.1,-7.5,0.8999999999999915,8.400000000000006,0.6
2023-02-11,NCAAB,Milwaukee,Oakland,80,77,156.0,157,1,6.0,100.6,94.6,0.7,-2.3,69.4,71.7,0.3,8.3,31.19999999999999,22.89999999999999,0.39999999999999997
2023-02-11,NCAAB,Cal,Cal,64,53,121.0,117,0,-3.5,62.2,65.7,0.5,-3.5,62.2,65.7,0.5,0.0,0.0,0.0,0.0
2023-02-11,NCAAB,Florida,Vanderbilt,80,88,137.0,168,1,-2.3,69.2,71.5,0.4,-1.8,75.9,77.7,0.8,-0.4999999999999998,-6.700000000000003,-6.200000000000003,-0.4
2023-02-11,NCAAB,Navy,Army,70,53,138.0,123,0,2.0,69.6,67.6,0.8,-2.1,68.4,70.5,0.3,4.1,1.1999999999999886,-2.9000000000000057,0.5
